bus.119.gen,bus.4.gen,bus.6.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.46.gen,bus.69.gen,bus.99.gen,bus.116.gen
82.5468,77.1666,42.0231,12.5586,29.7069,10.1812,35.1314,48.0548,67.985,47.9234,1.8693,4.1628,29.5358,8.9447,48.2459,15.3339,42.0213,35.9087
83.3141,73.9472,40.0808,10.6733,29.576,10.4871,36.8329,53.0601,70.7535,39.1732,2.019,2.8174,30.2699,9.8064,46.2486,12.0861,41.608,33.5822
80.8837,69.1423,42.3968,10.2444,31.9326,12.8422,35.1462,52.9518,67.1804,27.8367,1.4584,2.1903,27.5572,6.1976,40.1634,14.1023,39.1493,29.7736
84.5074,69.5574,40.9849,7.3457,30.6369,11.4104,26.7327,51.6137,61.7178,18.2019,1.5415,2.6656,28.6076,5.6972,35.4165,19.1755,36.6907,23.4592
77.0536,60.2947,43.1118,8.3233,32.2306,8.3844,22.509,52.0089,59.1447,13.9805,5.6902,5.4081,22.5741,6.6566,32.3997,17.0521,34.232,19.7219
81.0367,64.5452,39.5882,9.7481,36.3606,9.9112,10.4963,51.1362,62.9583,13.2988,19.0662,12.5394,16.1664,10.3649,33.1616,16.9005,36.2933,17.9326
78.2816,58.8116,39.3175,10.0994,32.8265,9.6693,18.1495,51.4313,61.0659,9.2454,30.5861,24.5956,14.9827,12.2941,37.0722,14.7862,38.3547,20.6633
77.6495,54.3351,43.1643,15.2571,29.7937,11.9429,14.3541,48.902,56.37,6.4845,42.3636,39.3132,10.3146,12.448,48.9434,9.7608,40.416,21.1482
74.8773,50.8749,42.2229,10.8988,28.8328,9.9689,15.9938,48.9065,54.3526,6.5858,48.5762,56.7881,6.7388,10.8392,44.3851,8.3323,33.32,20.7822
75.6918,44.5417,43.59,13.1819,24.9243,7.079,16.8896,51.1522,50.2676,6.1747,54.8544,62.3066,7.0732,10.4259,39.0685,9.8997,26.224,20.2463
69.0594,45.7401,43.9827,7.7338,25.7737,5.5638,13.8139,49.3992,55.4495,4.7929,59.0509,74.1717,10.0462,14.5385,36.1903,8.7456,19.128,10.7266
71.5722,41.5541,47.0608,3.4021,23.2309,6.062,16.4709,48.437,57.0444,3.2545,63.8707,73.6361,13.8756,16.8124,25.6289,8.4853,18.7173,12.4447
64.0474,36.9567,45.1551,8.0594,23.9352,8.3582,17.8166,50.2357,48.6408,2.0015,62.6407,84.9392,10.9619,19.7042,25.1434,10.9091,18.3067,11.401
48.4227,35.5812,47.2902,8.7286,19.7208,12.0469,20.2993,51.3398,45.3809,2.0422,63.7295,88.5853,12.2874,30.3108,24.0967,10.7098,17.896,8.3983
42.698,37.404,44.6061,4.1322,18.7614,13.8574,17.6112,51.4464,46.7144,2.5367,71.6162,90.9098,16.6508,35.1275,20.7846,8.4934,16.456,5.1553
40.0599,38.5651,49.186,2.6196,20.4836,15.655,17.4124,50.064,43.2476,5.8127,71.188,95.4071,14.7959,33.0814,11.6272,9.9974,15.016,8.8376
36.9972,36.5513,47.5769,3.285,19.7516,16.6465,14.1548,52.5757,34.917,10.7122,75.8556,99.9181,15.3301,31.9491,11.18,9.2086,13.576,10.9665
30.3054,35.9688,43.3459,6.3299,21.3472,14.392,17.5218,48.0294,34.5266,14.8488,73.7204,97.7108,15.3461,31.5902,8.3679,13.5538,11.5413,9.0334
26.7523,29.638,43.5037,5.3978,18.8749,13.8436,21.9738,46.2232,33.4735,14.4471,72.4115,96.1589,17.3852,32.9997,5.2992,18.4054,9.5067,7.5132
27.8715,29.1694,39.3415,7.584,18.5355,11.4595,14.3018,44.1464,32.291,14.7271,68.8639,93.2013,22.6966,36.864,3.3904,21.4923,7.472,6.7271
23.4848,36.981,40.8014,4.8396,16.4433,10.0656,9.001,26.5467,28.2184,15.3188,72.1494,92.9091,22.1418,31.6176,2.4797,27.3616,6.984,9.8539
20.2001,34.0059,33.6626,12.4186,13.4957,7.0555,11.474,41.5282,36.1022,12.5848,58.9689,85.0922,18.3272,27.0238,1.5725,23.4944,6.496,10.7573
18.549,42.2827,44.9005,6.9511,13.4504,5.8408,16.6572,48.1901,48.8771,12.7018,43.0326,58.7292,17.6037,20.4861,0.3544,21.6428,6.008,5.065
20.2225,61.5929,52.7406,3.0731,16.3343,8.8401,26.5926,52.2937,55.619,14.4698,6.8286,16.8767,22.1438,24.5694,0.8535,24.7761,8.712,6.0805
14.2778,61.3637,50.5607,7.2498,18.5799,14.9171,29.9193,41.3586,62.2762,11.6204,3.4003,15.6787,17.9358,16.919,1.9156,23.2853,11.416,11.2419
9.5013,59.3757,47.9748,10.7128,20.5778,18.0374,29.3485,35.3708,69.9404,17.5909,2.8868,13.5478,11.8904,4.1691,1.9596,23.1093,14.12,15.0995
32.4442,59.5571,44.6637,13.6578,20.4512,12.6216,24.9491,33.2581,75.2094,20.2234,3.1009,8.6436,16.1717,7.0955,6.4881,28.7916,19.64,15.3162
56.7912,51.0996,44.0745,15.3003,19.2474,6.2451,27.4429,32.6642,73.2219,18.5584,4.767,8.577,19.2077,8.7161,10.528,36.3051,25.16,21.4469
71.296,46.1345,43.9053,16.4132,20.3515,1.7248,16.5814,31.7889,66.6372,27.1882,8.7725,13.6501,22.584,8.1545,17.9123,46.3214,30.68,26.3276
91.798,38.6476,50.1125,24.2921,20.3634,0,11.5519,21.0777,59.1193,18.4361,11.4012,21.5723,24.7802,7.8624,21.0149,57.728,26.7093,22.8524
87.4111,37.0271,46.7917,16.4142,20.0289,0,10.5441,18.8816,57.6489,20.6897,37.9829,30.2017,25.9592,3.3135,26.8014,65.6704,22.7387,14.1103
84.9915,37.3344,47.2301,10.8891,10.8546,0,10.5152,15.9319,52.125,24.3693,56.8911,42.0714,22.4223,5.0954,32.7559,72.1024,18.768,10.764
83.5607,37.0586,44.9958,10.4232,5.4446,0,4.1308,11.5828,47.8039,19.538,57.9993,51.0901,21.497,10.3685,43.6776,73.9185,22.9173,11.143
70.2894,27.3886,42.9683,8.821,1.9623,3.6426,1.1178,8.2306,51.3999,25.9675,66.9183,56.3975,20.4574,12.6211,58.7921,66.4543,27.0667,8.6925
61.8694,21.8295,44.1229,7.8735,0.2096,9.2653,0.2748,9.2642,59.4098,23.0315,65.547,55.6937,18.694,18.2004,71.004,56.9796,31.216,6.741
56.5174,19.8362,40.9754,4.1596,0,2.4191,0.0504,4.6955,43.5561,22.7306,64.0945,64.3272,12.261,29.207,82.8851,48.0896,33.176,2.5999
54.6701,16.3653,42.6296,2.8285,0,1.3707,0.4209,3.497,31.1247,19.2996,64.6822,64.7282,4.3458,31.834,84.0587,43.8424,35.136,1.1011
53.0637,10.3625,45.2789,1.0631,0,0,0.2968,1.7687,26.0614,10.4857,60.8721,76.6535,1.4098,30.8151,74.6508,42.4109,37.096,0
54.75,10.3267,46.4669,0,0,0,0.5942,0,25.166,8.0675,67.9694,78.159,0,31.6665,76.8655,29.1749,37.8213,0
54.4278,9.5124,45.2596,0,0,0.7123,4.5771,0.5999,20.7429,3.7174,70.5271,81.3916,0,33.205,77.5815,20.9652,38.5467,0
47.4802,10.6968,46.6075,0,0,1.789,6.7531,0.1822,18.427,3.6937,64.9364,85.8783,2.4589,39.3842,76.1107,12.8351,39.272,0
34.3912,12.6268,46.7445,0,0,2.5706,17.7865,0.3018,26.5588,2.1935,70.4568,97.4986,12.7851,38.1628,66.889,9.2651,37.6827,1.8125
29.9974,13.2666,45.3879,3.4175,0,4.8943,32.2209,0.002,26.2944,2.3368,74.2303,97.5975,19.3295,38.4952,59.7399,7.8557,36.0933,7.7879
29.602,13.6809,42.3921,9.6369,0.0061,5.8035,44.4556,0.3569,33.5125,3.688,69.9537,98.1119,30.4208,38.7254,53.6267,5.7391,34.504,5.9521
30.6756,25.2756,43.1611,10.2319,0,5.988,46.5115,0.682,27.6557,7.8352,70.6702,95.7684,37.7927,40.4921,39.5068,0.8043,29.1227,27.4081
32.9719,26.8561,41.8824,21.2943,0,8.6727,31.9039,0.8046,25.3384,15.7642,80.0811,102.4859,42.147,38.4706,24.1982,0,23.7413,42.3829
31.1335,40.8212,41.277,30.1438,0,10.7932,17.1381,2.917,27.3266,38.4538,80.8121,96.2587,41.8656,39.9712,15.7121,0.6429,18.36,44.7824
27.3747,39.6709,43.2916,38.811,2.4111,13.7601,9.5707,3.5049,33.2349,53.2799,73.8492,94.7018,35.1362,36.0143,13.8486,0,16.472,35.1485
27.3856,42.2801,39.0927,39.5327,4.7303,18.928,6.468,3.2888,31.6206,63.6459,72.4428,94.0436,20.4116,38.9177,10.4402,0.8088,14.584,33.1304
26.2259,40.7766,40.3017,27.611,6.3711,30.9153,10.3902,5.2989,39.755,64.6257,74.6265,97.8277,11.712,34.2767,9.4064,0,12.696,20.6065
27.8184,37.0392,44.3875,16.4711,9.1046,30.325,5.1608,10.29,37.2324,65.6254,79.6289,99.8479,9.5008,34.4186,9.2148,0.7159,12.704,14.7617
29.5676,31.0603,42.5087,10.8524,9.9023,34.6533,3.9106,17.9982,39.2639,64.762,74.8571,104.2571,5.4428,38.505,6.1474,0.792,12.712,7.8782
37.4077,16.0453,45.4243,2.8641,17.8697,34.1053,5.2643,20.4771,29.4354,67.256,75.6855,105.9243,4.5269,34.0857,10.1963,0.9564,12.72,5.6503
38.0826,10.4022,44.9005,3.3175,20.737,40.0701,5.4323,25.9231,19.5776,63.1016,74.4755,102.5008,4.4463,39.894,12.9309,1.7679,14.9013,9.1551
45.6026,13.1429,44.5449,3.6972,16.1066,33.6517,5.248,33.2973,23.9335,58.7406,82.1738,97.1817,4.9788,41.2649,9.4771,2.0538,17.0827,5.1602
46.9021,9.8625,39.9749,3.0003,12.6838,36.1281,3.4389,29.787,13.9124,73.1031,81.0192,103.6553,4.8499,41.5732,14.7378,4.6232,19.264,4.5441
56.7523,15.6482,44.8349,1.6047,10.6429,41.5715,1.4424,25.5021,8.8782,64.1029,80.7244,101.0196,4.663,41.1945,17.8115,9.0478,17.9227,3.7622
59.9189,27.7068,46.0433,2.053,12.6145,38.6273,0.4566,21.8942,6.3831,53.8937,80.2574,98.0211,7.0664,44.8753,17.3227,12.8237,16.5813,4.6524
57.0111,35.0001,43.1252,2.9951,28.1333,37.941,0,21.4206,12.0671,39.4047,75.7948,104.9662,11.2101,40.1512,13.5088,14.1809,15.24,3.1072
39.5076,32.976,42.0814,2.5928,19.5459,35.0251,0,25.3584,20.6765,35.6931,79.0558,104.4702,10.3543,37.1763,11.2614,18.2603,14.2027,2.4849
19.3199,23.4119,44.9626,3.5176,11.1747,39.7748,0.0934,26.66,26.5197,33.9025,81.5538,102.4559,5.8923,37.8012,9.2681,22.4769,13.1653,4.2377
11.5482,12.1418,42.0249,4.8416,5.2799,42.2207,0.1238,26.0855,22.0714,36.1258,74.7414,100.5787,5.1348,36.3571,10.6594,35.859,12.128,3.7318
13.2225,10.9564,43.4732,3.4502,2.1449,47.3054,0,25.7952,17.5282,41.6813,78.2821,99.5509,4.7433,32.7972,10.147,43.4947,14.32,1.78
19.1822,6.0327,39.2092,2.0548,1.655,44.6173,0.0848,33.7926,13.6587,48.1571,75.8781,101.7918,3.5042,33.6411,11.2419,47.8433,16.512,0.8342
28.559,1.2302,39.8708,1.376,0.9919,44.6145,0.143,30.5114,9.0471,51.7549,77.0917,97.2905,5.0384,37.327,12.7614,52.097,18.704,0.3009
34.8551,0.1631,44.5117,1.6116,0.6923,43.5204,0.1721,35.4149,3.5822,50.4516,81.1096,95.4323,4.0087,34.0773,14.7269,59.3831,21.16,0
40.0356,2.7052,46.2267,0.8857,1.9611,46.144,0,34.3373,0.1362,53.5178,77.2966,95.9056,4.6437,32.5831,12.7932,68.2487,23.616,0
36.7885,4.2159,45.4911,1.5222,2.2608,42.6333,0.2771,30.9638,1.3575,66.5756,80.7442,94.1582,5.2842,35.5487,25.0078,58.2987,26.072,0
30.2686,3.1526,44.5531,1.4282,4.0789,42.4565,2.1541,34.2938,1.3601,68.0545,77.2097,89.7371,4.8603,35.0079,37.0046,76.3851,28.1973,0
9.3268,2.0468,46.1132,1.3532,3.232,43.4125,1.9545,31.8637,1.0075,70.7558,75.2096,95.6605,7.8667,39.252,62.4638,81.3645,30.3227,0
0,1.7181,45.884,0.8248,2.9974,43.4922,4.8627,32.6942,0.0351,75.0979,79.291,92.3303,7.2278,32.4185,86.2945,88.592,32.448,0
0,0.9553,41.226,0.9352,3.1076,45.5529,3.9973,33.4369,0,76.91,77.7923,98.2185,7.7412,36.0284,93.0508,86.4714,35.832,0
0,0.7623,45.8455,0.5302,2.9254,44.0907,6.2678,36.3113,0,77.8313,77.8319,94.7238,8.8047,37.0394,96.4078,87.3459,39.216,0.369
0.0824,0.519,45.1895,0.0568,7.7481,42.7922,8.283,31.7429,0,79.0012,80.5023,97.3536,10.1829,36.573,97.4304,90.0644,42.6,1.2284
0.0053,0,44.8574,0.2627,10.1557,45.7298,17.4834,34.8144,0,78.1169,72.8841,95.915,13.8402,34.0376,97.3421,87.4824,43.0107,6.1584
0.0431,0.2089,43.0819,4.0641,10.6255,44.7584,24.1391,30.2338,1.0972,77.9088,80.6869,86.736,16.5489,37.1433,99.8535,84.6323,43.4213,7.6596
0,0.1635,46.4432,7.8502,9.857,38.5282,26.0772,28.3696,2.6213,79.2705,72.9883,93.1087,22.3987,39.199,101.3967,84.1315,43.832,7.3528
0.0043,0.2184,47.1431,10.1122,9.631,43.479,28.8271,26.4574,4.3723,79.0503,75.6931,88.1595,26.5374,37.7621,96.6238,84.4561,44.104,9.5637
0.4147,0.4025,43.1111,10.2761,9.3071,44.0775,28.8122,25.8998,4.1447,79.5844,78.8718,97.75,29.8667,33.5219,96.4859,85.4202,44.376,8.4787
0.1646,0,41.0618,17.9366,9.3917,45.1708,28.9591,28.0819,4.2828,74.5332,81.7856,99.8626,28.8672,34.9015,95.9319,84.7411,44.648,9.0874
0.0955,0.4928,47.2673,16.6421,8.9925,45.2101,24.5617,32.0401,2.7326,82.3121,84.3773,96.4875,30.9004,34.1514,100.3629,83.8748,44.096,17.0136
0.2747,0.4691,48.0448,25.7605,7.9863,46.1356,29.4375,37.4654,1.9946,78.6996,79.2201,96.1243,32.7626,33.9639,99.5993,90.9959,43.544,21.335
0.1764,0.5218,40.1367,26.7661,8.3162,47.7027,31.6786,35.2938,1.4754,89.1523,74.3202,102.0816,36.238,36.7743,100.2626,92.9765,42.992,29.1511
0.1951,0.8546,45.3323,25.9864,4.0644,43.1619,38.7927,41.1267,1.3573,88.7762,80.1336,96.8009,41.9918,37.0207,103.6857,90.9941,42.6507,31.7298
0.0874,1.2345,43.6878,41.3636,3.654,43.147,43.7879,34.6603,0.7821,90.8363,83.3822,90.7684,45.437,37.2698,100.2126,88.7804,42.3093,41.8932
0.1534,1.4997,46.8042,47.3683,1.4242,44.4391,43.637,36.8827,1.7858,90.6813,84.5153,96.2764,42.6656,38.0479,101.2087,86.0292,41.968,46.5458
0.2015,2.3418,43.8573,46.6059,0.9831,43.0924,43.2357,34.4781,2.8014,93.6165,83.5331,99.4886,45.3534,37.2202,100.1025,90.228,42.7333,44.7076
0.1908,3.6146,46.5751,45.5432,0.5359,45.5478,38.6268,32.9447,4.0064,88.2452,85.7182,95.2906,46.9724,43.8148,98.9474,90.9892,43.4987,46.1664
0.1954,5.4351,42.9652,48.3808,0.5034,46.6203,39.7286,39.2379,5.3909,83.857,76.4694,100.0312,45.6641,44.1443,100.0047,90.2068,44.264,46.7768
0.1736,5.0912,39.3444,44.417,0.4301,42.9223,44.9689,35.6199,9.9213,82.4264,83.882,100.1786,45.5558,44.0208,97.4496,88.1462,42.8107,45.484
0.2915,4.2318,38.671,46.5088,0.3538,44.8062,43.6752,31.7377,8.361,89.1327,83.6502,98.6125,42.7342,40.4236,99.8553,86.2609,41.3573,45.1457
0.3139,3.3844,42.7667,43.0318,0.3876,39.8321,41.0034,31.8584,8.1137,91.5451,83.9176,95.4249,44.2001,42.9612,97.959,88.6295,39.904,43.5427
0.3684,3.0783,40.2721,46.3597,0.3061,41.1609,40.3499,26.0523,9.2592,89.5817,80.7421,102.2643,45.4189,43.719,98.8054,87.703,40.8427,38.576
0.0556,3.5168,40.771,39.3105,0.2833,44.4191,42.4193,30.3863,10.1582,97.7929,79.8807,96.1625,44.4853,39.2368,95.4124,87.9014,41.7813,36.9701
0,4.1631,42.9384,37.2578,6.6879,42.153,41.1583,30.4263,7.7507,88.5551,79.1386,96.3848,44.1939,44.7094,96.2955,88.482,42.72,34.0127
0,4.2351,39.5305,40.9235,8.5123,46.0213,42.2823,20.628,6.2916,89.7991,84.5544,98.6414,45.6546,38.5934,98.2165,90.8997,42.3867,36.0071
0.4443,5.5058,43.4631,44.8395,9.0474,43.1804,48.4252,20.4673,8.7752,83.8389,82.8293,94.724,45.1229,39.0968,94.6784,93.1438,42.0533,39.6916
0.5543,6.2019,44.3005,45.1905,12.4994,41.0296,46.432,23.0854,9.7642,89.5482,76.4191,99.5793,43.9076,33.8464,98.5366,87.6343,41.72,45.2281
1.0122,8.7499,41.5519,46.7047,22.2673,46.4151,44.417,23.438,9.3045,91.3343,83.3256,93.883,46.0767,31.1197,94.4994,90.1127,42.3253,46.8109
2.8139,13.7938,38.6973,44.9746,28.9199,45.6301,39.0866,31.4054,9.2533,97.9581,79.7724,97.3384,45.3794,32.2267,92.5918,91.9655,42.9307,46.4812
4.798,17.1411,39.4366,43.3624,46.1889,43.5868,45.8149,30.362,11.0818,93.8506,82.7017,86.151,47.2213,35.0824,94.4086,92.0996,43.536,42.2659
8.9578,24.0108,37.5183,42.1532,51.2546,41.3564,47.0806,35.6286,14.0439,92.8993,79.7921,90.3311,44.0213,36.6367,97.2558,91.6028,43.0747,37.6021
14.9694,29.1696,41.7753,43.9015,45.8214,41.5449,43.4687,36.1849,17.162,96.0678,80.6703,88.0903,45.4536,40.466,86.3654,93.8359,42.6133,43.7897
18.4993,33.956,41.8965,45.1176,45.0895,41.3666,43.5939,39.4354,17.2247,94.6922,82.714,97.4722,44.4318,35.2617,88.3838,90.0555,42.152,46.1375
21.9594,40.2015,47.5755,44.2751,43.0869,41.15,46.4409,39.0679,18.6597,87.1063,84.7767,95.0976,44.5914,34.5746,93.045,86.6179,41.7227,44.8167
25.8586,42.1389,43.8405,46.6943,39.1406,41.2109,46.7728,36.7381,22.5202,86.4283,78.7888,99.3233,46.5775,42.7684,91.424,91.6507,41.2933,38.8819
28.0797,44.3286,45.1725,43.6368,37.4034,39.2724,39.039,37.8657,22.2663,89.3685,86.3926,101.0607,48.6779,42.3606,88.5003,93.5302,40.864,41.5176
30.0916,51.9863,47.9798,41.2156,37.4619,37.8987,42.1979,31.3754,28.9499,87.5169,86.6637,94.9839,48.0438,45.392,88.5793,93.3802,41.8667,41.2687
33.1139,54.6311,41.3194,46.5595,37.3226,34.4486,48.4863,26.9473,39.4157,87.0986,81.639,95.5822,52.6167,43.1912,87.5557,89.0009,42.8693,42.5696
31.1483,55.7135,42.9057,43.8308,51.2672,31.9339,50.8093,23.8226,48.2978,85.682,82.8963,95.3204,49.921,37.8544,90.5495,86.6936,43.872,39.3647
32.0488,57.3722,41.2562,45.5218,48.9271,32.8371,49.2163,22.0492,55.2649,86.9986,76.4193,92.4678,49.0649,39.8667,92.1695,86.5528,42.0293,40.3627
34.2798,64.1703,40.3936,39.7513,44.6995,31.2174,43.644,20.8394,59.4441,89.0928,71.5382,94.3003,52.6956,38.3649,97.6471,86.0794,40.1867,40.6236
31.7101,64.1361,47.2449,46.0493,43.4153,28.1409,44.2544,17.9116,65.2953,87.5502,73.5693,90.6257,47.3479,33.9722,99.0686,89.4774,38.344,39.3972
35.0783,65.5167,46.3163,46.7398,50.9844,26.2752,45.3373,13.8089,59.3558,90.6369,66.3402,79.5563,48.1549,34.8352,100.1127,89.6708,40.0187,42.194
38.4294,70.1104,48.324,44.8632,52.3918,20.7324,47.5817,13.5036,61.7308,90.2906,65.4222,73.7004,47.7162,30.1671,100.8839,83.3837,41.6933,43.4298
33.9757,73.3351,47.5666,46.4403,53.5134,16.9546,49.5083,15.5252,61.0025,87.3037,67.2114,73.2224,46.9474,25.3815,97.2758,84.8039,43.368,44.441
36.2874,76.173,42.2677,46.0494,61.4609,14.7453,52.2974,19.5737,68.3098,74.5299,69.8755,71.6981,49.4135,23.5269,89.1675,88.2577,43.2587,42.2138
40.2296,73.4926,45.4508,47.4342,56.5222,13.3512,48.9365,25.978,68.3123,56.8963,70.3634,78.995,50.1896,31.0725,92.1781,85.8784,43.1493,42.0056
53.4575,64.2885,41.8162,47.0447,54.2905,15.4824,49.0703,29.671,69.386,50.0358,72.7657,81.9336,47.1231,32.9458,91.0249,85.7895,43.04,42.5997
67.4185,60.4141,45.7754,42.0051,59.3946,16.5934,48.9756,31.4781,60.465,48.461,70.6025,82.4191,48.0215,30.4354,94.9574,83.0927,43.552,43.1815
74.7698,63.4127,43.1923,43.2149,56.1208,23.5755,47.1507,35.098,50.1425,40.9445,73.4627,83.0907,50.1631,29.8676,98.4387,79.7954,44.064,46.2164
72.9515,57.991,39.4741,47.5855,58.6662,35.1246,45.5298,40.1277,46.1896,39.56,70.6897,89.7092,48.6473,30.0757,92.3136,81.1716,44.576,47.8149
83.2152,61.3828,42.6383,42.7037,51.9795,43.0339,44.2221,39.1785,51.4963,38.0573,73.4337,83.6102,47.5752,26.7408,97.6104,74.2793,44.4133,44.3265
88.3012,61.7161,38.7498,43.6349,52.5227,47.7453,41.9677,38.6926,57.7462,37.1013,68.3856,87.7799,45.1637,27.6493,94.0997,71.4277,44.2507,44.6618
82.2219,66.9177,33.9928,43.2904,59.8006,42.6858,38.7273,37.6744,68.4974,38.8072,67.838,94.8332,42.2866,31.9732,89.6314,68.4337,44.088,41.5959
87.4263,74.5612,32.5567,47.2053,63.2336,42.4055,32.6461,34.2509,69.8848,39.904,65.806,88.3335,42.5387,32.3567,82.9157,68.7669,43.3307,43.1052
87.0544,75.1072,32.501,45.4502,60.5144,47.5893,31.3841,37.2649,73.3723,40.3295,68.5309,87.6548,41.1157,30.9037,83.0181,63.7802,42.5733,41.0161
90.2454,81.648,32.0116,43.1411,65.1175,43.4591,30.7435,34.7475,71.9376,39.232,67.2084,87.5697,38.1935,34.2581,81.5171,62.4467,41.816,41.7994
95.1948,69.7548,37.0521,44.4412,61.0784,46.2102,30.4571,34.2769,71.64,34.6011,67.6725,87.369,37.4204,34.3883,79.4774,59.573,42.1013,40.5048
91.6899,73.1386,37.0394,43.7693,67.4572,42.6872,28.4741,38.1986,76.8409,31.567,65.0124,83.04,37.2147,32.9697,70.0951,58.9354,42.3867,38.8182
81.7595,77.9291,39.0912,40.2048,63.326,42.0669,17.769,44.026,76.2462,34.2212,70.3025,86.2413,33.3429,34.3192,65.4727,58.7043,42.672,37.7607
79.1199,75.7728,38.0307,42.114,58.3817,44.6903,12.6606,39.8818,79.4223,37.3829,68.7729,79.4722,34.3244,34.3571,55.0465,60.7867,41.5947,37.4158
67.709,79.23,36.9435,37.3998,56.0421,47.1646,10.7364,34.5617,81.875,29.5256,73.6943,83.6284,33.5462,35.1416,44.5085,64.5601,40.5173,36.2154
73.1803,72.0262,38.3531,31.5677,58.7753,44.4057,11.3369,29.3099,78.2622,33.5779,68.4362,89.1666,26.5764,28.9729,40.0381,71.3627,39.44,31.9834
88.6663,75.8252,37.9336,24.4639,52.9419,42.1777,8.8904,25.5224,85.2498,41.9156,71.7797,83.4301,29.6972,29.3249,33.7108,71.027,39.44,23.5522
93.2963,68.82,42.4229,17.7605,51.4154,42.8973,6.538,22.9961,80.7027,65.3612,70.1794,79.9658,26.4175,31.3823,25.8935,76.12,39.44,22.7169
99.3532,72.885,38.7083,13.1972,48.0193,43.3541,6.3345,22.1451,79.7686,76.8687,69.0343,81.9022,23.8358,30.6987,21.7265,79.1817,39.44,16.6496
89.5386,75.2548,43.9267,9.26,47.9751,41.136,8.708,24.8876,79.9927,83.5402,66.8945,79.9264,24.2627,34.9891,18.2195,84.5823,40.0907,11.0562
100.7698,75.2244,38.6488,6.5356,45.5369,43.7638,9.3446,26.8144,74.8764,82.9072,67.8883,79.5423,24.2986,32.9885,18.4017,85.7109,40.7413,11.3859
92.7769,70.1457,41.1188,4.7865,46.6499,41.8468,7.079,26.5573,73.4468,86.7994,75.608,86.2085,28.5825,30.0672,16.8677,85.1183,41.392,11.4664
87.27,71.2877,42.9068,5.7817,48.7253,46.5266,7.6759,28.6935,69.1028,83.4259,76.0189,83.9319,27.2284,31.6744,23.3989,85.6835,42.1413,11.6831
87.4783,76.6283,37.4556,7.433,49.4606,45.1892,11.3052,25.4404,68.528,84.6616,80.9806,77.1544,27.1308,33.7495,29.2646,81.4998,42.8907,13.5449
91.3382,70.2622,41.8725,7.2218,50.7618,41.9696,21.742,28.2966,58.6205,82.3712,73.0212,79.4462,23.7887,34.8958,28.8032,91.0202,43.64,17.3625
90.2993,62.4822,41.4255,10.0537,50.8317,38.5868,29.9752,29.6608,60.0986,81.233,76.0238,84.0104,24.6499,35.5631,34.3578,95.64,43.1787,12.0231
88.9554,61.2717,35.0396,11.783,52.6307,38.896,32.3919,31.9323,50.6425,80.2057,72.0052,91.6171,29.7027,36.1717,49.7672,94.3304,42.7173,13.6925
98.4099,57.1325,36.7967,13.5677,53.4941,37.0381,32.6959,33.0168,48.4261,79.7325,77.6838,87.329,31.5659,31.9478,58.4398,90.606,42.256,17.2738
93.141,53.1269,38.3033,18.229,56.5148,35.4631,28.3966,31.9087,48.0641,82.2972,77.4839,88.9659,31.3769,32.8491,72.3341,87.2271,42.2187,23.0195
84.2248,57.7241,34.3524,22.2841,57.8448,38.1415,24.1849,31.5939,41.1148,80.6264,76.458,93.6994,36.2009,28.367,80.7693,93.0375,42.1813,31.6224
75.2857,50.8479,39.5184,26.0702,61.339,39.2315,26.8674,29.8097,43.5542,79.1984,77.6387,94.889,32.8134,29.8387,88.8717,94.9493,42.144,35.0679
74.2642,56.3029,40.1552,33.1017,55.9913,35.9404,29.7093,29.2759,43.8857,77.9162,79.2338,92.4553,34.804,37.6375,91.7783,89.0023,42.92,39.1246
72.5766,57.5814,43.5032,33.926,62.5675,38.3787,33.7296,32.1722,40.9635,75.772,78.8192,81.5691,39.8502,39.7819,90.4388,89.8857,43.696,43.8507
77.2138,57.2658,40.1728,35.3176,64.5232,35.6408,38.8031,31.0889,48.4081,71.6808,84.0037,86.6079,40.1697,41.1793,94.6871,86.2211,44.472,37.1701
73.4413,64.6153,39.9902,33.8247,64.1574,32.5635,36.6279,31.257,56.0525,75.1798,78.02,88.2642,46.15,38.831,90.3853,80.6354,43.3173,38.5113
71.7486,57.8226,42.9568,38.1936,61.8698,36.9845,30.5741,37.2184,52.2683,74.5239,74.6811,91.5748,44.4392,39.5901,86.1076,87.4289,42.1627,38.8779
64.9583,56.4019,44.3803,39.8708,60.5004,38.2834,37.0759,41.4879,51.4593,76.8274,71.035,86.4657,48.1993,35.9462,89.2728,81.9614,41.008,41.0873
65.2244,56.2498,40.0108,39.2973,62.4064,41.4584,39.6555,40.6336,53.769,73.8776,73.9397,82.0634,51.1753,35.5891,94.8644,81.7285,41.8027,40.2183
63.5923,62.9314,42.0458,39.841,55.8353,42.194,43.0885,39.7401,55.6532,71.424,70.7566,83.1062,48.0333,39.1418,96.46,81.7707,42.5973,43.4958
59.6486,65.2251,39.3874,41.7237,61.6717,37.8219,42.4801,37.848,67.7033,74.6663,71.9666,85.8042,47.8645,35.7713,96.4143,80.5461,43.392,39.5154
74.761,63.3422,39.5464,39.8287,54.397,36.51,44.7287,36.2481,74.2605,77.3934,71.495,86.1751,51.1748,32.4476,95.7517,85.0011,42.9947,35.7729
